series_id,series_name,year,value
Unknown,"05 Canarias, 12 Contra las relaciones familiares",2014,416.0
Unknown,"05 Canarias, 12 Contra las relaciones familiares",2013,417.0
Unknown,"05 Canarias, 12.3 Contra los derechos y deberes familiares",2022,296.0
Unknown,"05 Canarias, 12.3 Contra los derechos y deberes familiares",2021,334.0
Unknown,"05 Canarias, 12.3 Contra los derechos y deberes familiares",2020,252.0
Unknown,"05 Canarias, 12.3 Contra los derechos y deberes familiares",2019,387.0
Unknown,"05 Canarias, 12.3 Contra los derechos y deberes familiares",2018,475.0
Unknown,"05 Canarias, 12.3 Contra los derechos y deberes familiares",2017,489.0
Unknown,"05 Canarias, 12.3 Contra los derechos y deberes familiares",2016,481.0
Unknown,"05 Canarias, 12.3 Contra los derechos y deberes familiares",2015,449.0
Unknown,"05 Canarias, 12.3 Contra los derechos y deberes familiares",2014,416.0
Unknown,"05 Canarias, 12.3 Contra los derechos y deberes familiares",2013,416.0
Unknown,"05 Canarias, 12.3.1 Quebrantamiento de los deberes de custodia",2022,0.0
Unknown,"05 Canarias, 12.3.1 Quebrantamiento de los deberes de custodia",2021,0.0
Unknown,"05 Canarias, 12.3.1 Quebrantamiento de los deberes de custodia",2020,0.0
Unknown,"05 Canarias, 12.3.1 Quebrantamiento de los deberes de custodia",2019,1.0
Unknown,"05 Canarias, 12.3.1 Quebrantamiento de los deberes de custodia",2018,2.0
Unknown,"05 Canarias, 12.3.1 Quebrantamiento de los deberes de custodia",2017,6.0
Unknown,"05 Canarias, 12.3.1 Quebrantamiento de los deberes de custodia",2016,1.0
Unknown,"05 Canarias, 12.3.1 Quebrantamiento de los deberes de custodia",2015,1.0
Unknown,"05 Canarias, 12.3.1 Quebrantamiento de los deberes de custodia",2014,1.0
Unknown,"05 Canarias, 12.3.1 Quebrantamiento de los deberes de custodia",2013,2.0
Unknown,"05 Canarias, 12.3.2 Sustracción de menores",2022,2.0
Unknown,"05 Canarias, 12.3.2 Sustracción de menores",2021,1.0
Unknown,"05 Canarias, 12.3.2 Sustracción de menores",2020,1.0
Unknown,"05 Canarias, 12.3.2 Sustracción de menores",2019,1.0
Unknown,"05 Canarias, 12.3.2 Sustracción de menores",2018,1.0
Unknown,"05 Canarias, 12.3.2 Sustracción de menores",2017,0.0
Unknown,"05 Canarias, 12.3.2 Sustracción de menores",2016,1.0
Unknown,"05 Canarias, 12.3.2 Sustracción de menores",2015,1.0
Unknown,"05 Canarias, 12.3.2 Sustracción de menores",2014,0.0
Unknown,"05 Canarias, 12.3.2 Sustracción de menores",2013,2.0
Unknown,"05 Canarias, 12.3.3 Abandono de familia",2022,294.0
Unknown,"05 Canarias, 12.3.3 Abandono de familia",2021,333.0
Unknown,"05 Canarias, 12.3.3 Abandono de familia",2020,251.0
Unknown,"05 Canarias, 12.3.3 Abandono de familia",2019,385.0
Unknown,"05 Canarias, 12.3.3 Abandono de familia",2018,472.0
Unknown,"05 Canarias, 12.3.3 Abandono de familia",2017,483.0
Unknown,"05 Canarias, 12.3.3 Abandono de familia",2016,479.0
Unknown,"05 Canarias, 12.3.3 Abandono de familia",2015,447.0
Unknown,"05 Canarias, 12.3.3 Abandono de familia",2014,415.0
